source_group,source_session,session_id,target_id,planned_order_index,timestamp_utc,settle_time_s,settle_start_s,settle_end_s,sample_count,q1_cmd_deg,q2_cmd_deg,q1_encoder_deg,q2_encoder_deg,p_target_x_mm,p_target_y_mm,p_target_z_mm,p_vive_x_mm,p_vive_y_mm,p_vive_z_mm,p_tracker_vertical_home_x_mm,p_tracker_vertical_home_y_mm,p_tracker_vertical_home_z_mm,p_tracker_axis_mapped_x_mm,p_tracker_axis_mapped_y_mm,p_tracker_axis_mapped_z_mm,target_label_residual_x_mm,target_label_residual_y_mm,target_label_residual_z_mm,target_label_residual_norm_mm,quality_flags,settling_pass,settling_wait_sec,settling_position_std_mm,settling_velocity_rms_mm_s,settling_peak_to_peak_mm,tracker_valid_ratio,label_tracker_valid,label_tracker_occluded
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T182,14,2026-05-23T07:00:05.848941+00:00,154.099054899998,153.12841479998315,154.099054899998,32,30.47164166332163,0.5606499801778853,93.5,82.2,-41.44830089881418,152.1262688537538,2.9355095852856,0.5027609442604067,12.696463241226235,7.53263239848442,-12.476495658166868,0.4444484981016217,7.895126337042257,0.4444484981016217,12.476495658166868,7.895126337042257,41.95106184307459,-139.42980561252756,4.59712281319882,145.67668248923135,ok,true,1.2636387000093237,0.3121457160493897,3.950418429000082,1.1293265419773506,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T082,15,2026-05-23T07:00:09.181818+00:00,157.43198900000425,156.4602722999989,157.43198900000425,32,31.92183697582163,9.095934235626757,94.6,85.9,-48.57091157689653,156.63380894921607,47.42639970298896,-3.064889893215835,12.447981328721939,34.56087989013836,-11.238874127276404,-0.9980472353979053,35.09261771463434,-0.9980472353979053,11.238874127276404,35.09261771463434,45.50602168368069,-144.18582762049414,-12.8655198128506,151.74278400021964,ok,true,1.266233700036537,0.23942502152592005,4.79801544138128,0.874325199156549,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T282,16,2026-05-23T07:00:12.217024+00:00,160.46712970000226,159.46727020002436,160.46712970000226,33,27.439415100821634,12.753913202247682,92.2,89.0,-40.31953272675437,134.83228860012784,66.2292146080613,-8.423850815168464,6.555704250418555,56.28895400313335,-4.430144030974154,-4.350653904466242,56.95463543918447,-4.350653904466242,4.430144030974154,56.95463543918447,31.895681911585903,-128.27658434970928,-9.94026060492795,132.55574449237207,ok,true,1.2726708000409417,0.12283612639055864,3.8675019524474616,0.5863941342440505,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T055,17,2026-05-23T07:00:15.280971+00:00,163.5310851999675,162.53244129999075,163.5310851999675,33,22.825157288321634,17.75315112329632,90.4,90.8,-36.65969877024256,110.83415315183996,91.4750033798036,-12.824942173909703,1.4604769101346262,68.80900577308938,1.2594886810143524,-7.504233609155499,69.59447949551623,-7.504233609155499,-1.2594886810143524,69.59447949551623,23.834756596332852,-109.37367624170533,-22.665997606714214,114.2122765911764,ok,true,1.274832300026901,0.2730784576296148,4.420589332993461,1.0782026564512555,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T163,18,2026-05-23T07:00:18.588409+00:00,166.8388218000182,165.840507099987,166.8388218000182,33,21.111290100821634,9.461732132288827,89.4,87.3,-23.942613739664054,106.58418110692207,49.3166485973908,-6.475959230246021,2.5022825628490737,46.38527667010191,-0.7806717437672157,-2.9750816565275655,46.80099142650211,-2.9750816565275655,0.7806717437672157,46.80099142650211,17.466654509418035,-104.081898544073,-2.931371927288893,105.57802122442992,ok,true,1.2730660999659449,0.22990688551343105,4.4613655649898,0.8732995943016777,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T138,19,2026-05-23T07:00:21.901566+00:00,170.15172079997137,169.15221349999774,170.15172079997137,33,13.68453228832162,17.341628489551454,84.4,90.8,-21.765643448935947,67.74665373013457,89.42054430042688,-14.497484712780178,-12.99634877813789,67.75391010094452,15.746922295167202,-8.52197930629258,68.18419747610335,-8.52197930629258,-15.746922295167202,68.18419747610335,7.268158736155769,-80.74300250827245,-21.66663419948236,83.91484745263514,ok,true,1.2731678999844007,0.11261578749592402,3.343519236824654,0.4665386194055273,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T236,20,2026-05-23T07:00:25.055336+00:00,173.3054170999676,172.30693949997658,173.3054170999676,33,14.16793072582162,23.819299576276038,84.7,95.0,-33.9008892171147,67.17497305289434,121.15604085599966,-26.349512844743085,-19.262943266757564,93.96669198918606,23.40561070312295,-17.972892684979204,94.99605007573861,-17.972892684979204,-23.40561070312295,94.99605007573861,7.551376372371617,-86.4379163196519,-27.189348866813603,90.92742905527274,ok,true,1.275088299997151,0.1795400424975062,3.627574487695895,0.6288563365893721,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T102,21,2026-05-23T07:01:58.285219+00:00,266.53530719998525,265.56379190000007,266.53530719998525,32,21.331016663321634,27.03527275109695,88.6,97.0,-51.087860669945975,97.20205020926632,136.36168204173427,-32.86712995304435,-10.057604114819833,112.61411841447448,15.11449813365175,-23.480052183358296,114.38348829173128,-23.480052183358296,-15.11449813365175,114.38348829173128,18.220730716901627,-107.25965432408616,-23.747563627259794,111.35787018352609,ok,true,1.2808050999883562,0.2849011538588734,4.296187356552868,1.0106715434729936,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T042,22,2026-05-23T07:02:01.531029+00:00,269.7812021999853,268.7835860999767,269.7812021999853,33,13.90425885082162,34.42743857947677,85.2,100.9,-59.79785608204788,59.46296919653754,169.60862404828072,-48.68651768234903,-27.478843244643897,133.10568876430057,33.94762955015498,-36.7623791365617,135.4203608755396,-36.7623791365617,-33.94762955015498,135.4203608755396,11.111338399698852,-86.94181244118144,-36.50293528398015,94.94632628983935,ok,true,1.271747199993115,0.25944803731756966,4.7423474256784806,1.0636081698237922,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T159,23,2026-05-23T07:02:04.653354+00:00,272.9035303000128,271.9057002000045,272.9035303000128,33,8.36714947582162,39.54860913274609,81.4,104.0,-71.13684530817547,33.66150178091576,191.01978882398387,-64.263837376794,-47.54238115354291,142.04554064071846,55.06309876023059,-50.566721847172296,144.83824154071178,-50.566721847172296,-55.06309876023059,144.83824154071178,6.873007931381466,-81.20388293445868,-48.974248183265416,95.07778829345042,ok,true,1.2709413999691606,0.160172333065637,3.0365446712746236,0.5869599201472598,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T258,24,2026-05-23T07:02:07.791580+00:00,276.04173190001165,275.0701997000142,276.04173190001165,32,2.17086041332162,41.98726177716004,78.6,105.0,-77.17196493710415,8.446698337864333,200.6896112836885,-70.53699235208624,-62.09019537506253,141.78108156254044,69.90812327235176,-56.099387872008926,144.562262439957,-56.099387872008926,-69.90812327235176,144.562262439957,6.6349725850179055,-70.53689371292685,-58.90852972114806,92.13951980437093,ok,true,1.2683018000097945,0.1609102250688584,4.503363828672162,0.6129133536694059,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T222,25,2026-05-23T07:02:10.800520+00:00,279.05061969999224,278.07864490000065,279.05061969999224,32,6.38961041332162,46.376836537105184,79.8,108.0,-94.31202013035694,23.033837165977264,217.1679011331015,-85.21302289543912,-62.84421118803084,160.65850619727513,71.99638597189622,-69.20954311171019,164.46388452672034,-69.20954311171019,-71.99638597189622,164.46388452672034,9.098997234917817,-85.8780483540081,-56.50939493582638,103.20437323964326,ok,true,1.2646593999816105,0.38119354655618626,4.879261553746907,1.4810764207820282,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T114,26,2026-05-23T07:02:13.935330+00:00,282.1854755000095,281.21299939998426,282.1854755000095,32,9.68550885082162,51.985737619257286,81.7,111.1,-117.87623712050157,31.083578663566605,236.35724260550617,-101.69881355065017,-57.64762951933003,177.80129362100124,68.18932182609274,-84.55655729302605,182.9743230285552,-84.55655729302605,-68.18932182609274,182.9743230285552,16.1774235698514,-88.73120818289664,-58.55594898450494,107.53481064488314,ok,true,1.268027100013569,0.2592622475715952,4.587730120003068,1.1929508716609678,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T085,27,2026-05-23T07:02:17.167237+00:00,285.41733219998423,284.4406353000086,285.41733219998423,32,15.662071350821636,44.71550442309817,85.6,107.7,-94.7326004494457,57.55147212426318,211.07610650683145,-83.60928296785397,-33.84169030691843,168.6617426151029,43.19953899352981,-68.45512526014292,173.29238667511015,-68.45512526014292,-43.19953899352981,173.29238667511015,11.123317481591727,-91.39316243118161,-42.414363891728556,101.3677295558532,ok,true,1.2685209999908693,0.33200254640900584,6.015766274206353,1.1810527578351528,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T239,28,2026-05-23T07:03:50.265024+00:00,378.5151550999726,377.54126019997057,378.5151550999726,32,18.298790100821634,50.20247287302959,86.6,110.1,-117.68723443487697,60.289911600254136,230.49334496082534,-97.91657730715573,-30.802703141309546,182.85898624733068,41.343590984932916,-81.75268774756631,188.62947016381293,-81.75268774756631,-41.343590984932916,188.62947016381293,19.770657127721236,-91.09261474156368,-47.63435871349466,104.67939373994646,ok,true,1.2673285999917425,0.4599057610087729,6.202176135231204,1.620949866425097,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T032,29,2026-05-23T07:03:53.369822+00:00,381.619978600007,380.6483687,381.619978600007,32,20.759727600821634,55.323643426298894,87.6,113.0,-140.399461504859,60.49822318188888,246.713666228475,-113.90353857771302,-27.865940224451442,199.42450368403942,39.748698281936186,-96.53377817848164,206.45079329036736,-96.53377817848164,-39.748698281936186,206.45079329036736,26.495922927145983,-88.36416340634032,-47.289162544435584,103.66544361752244,ok,true,1.283382800000254,0.23697126150801648,5.1237664776367655,0.8361613729816911,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T176,30,2026-05-23T07:03:56.559804+00:00,384.80997030000435,383.83708349999506,384.80997030000435,32,14.38765728832162,61.37455030025105,85.2,115.9,-160.78313590024982,35.71284979465771,263.331078890768,-132.5184066377544,-43.83423030460742,208.29151587203128,56.93496092676355,-113.57492679634528,216.1644504907038,-113.57492679634528,-56.93496092676355,216.1644504907038,28.264729262495422,-79.54708009926513,-55.03956301873674,100.77691387363755,ok,true,1.2798975000041537,0.19020195195041342,4.347758210533189,0.7862975654550142,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T133,31,2026-05-23T07:05:29.756051+00:00,478.00616220000666,477.0083035000134,478.00616220000666,33,12.93746197582162,67.71504717572734,84.3,120.0,-189.1239463148087,25.470315008932314,277.59280209066003,-159.01347202393637,-52.57749939112643,223.0626779752582,67.50125334205192,-138.36887458921132,232.60324884874683,-138.36887458921132,-67.50125334205192,232.60324884874683,30.110474290872332,-78.04781440005874,-54.53012411540183,99.85808144906666,ok,true,1.274944200005848,0.2874492270937881,6.094621297717897,1.124361286458021,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T008,32,2026-05-23T07:05:32.794476+00:00,481.045148300007,480.0743309999816,481.045148300007,32,16.540977600821634,71.78454877609313,85.7,122.1,-210.10351962981804,26.698500156132308,284.9663364442658,-172.5868782254069,-44.436859070206125,232.92065675762714,60.385639588229196,-151.52984024861294,243.73177751325625,-151.52984024861294,-60.385639588229196,243.73177751325625,37.51664140441113,-71.13535922633844,-52.045679686638636,95.79400027439912,ok,true,1.2799033999908715,0.2853050758202418,4.759033778120841,1.025620756788123,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T205,33,2026-05-23T07:05:35.734962+00:00,483.9850300999824,483.0123333000229,483.9850300999824,32,19.705040100821634,75.07672984605199,87.5,124.1,-227.26655808659018,26.04956108324626,289.88147025085766,-184.98390875266662,-33.30642233738873,241.2649016998139,50.17865243821575,-163.7878055302187,253.36293070935267,-163.7878055302187,-50.17865243821575,253.36293070935267,42.28264933392356,-59.35598342063499,-48.61656855104377,87.60437169573548,ok,true,1.2802874999470077,0.3012849619176932,4.312961663614057,0.9693724965976528,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T223,34,2026-05-23T07:05:38.863619+00:00,487.1138208999764,486.1419457999873,487.1138208999764,32,20.100547913321634,80.44176566376271,87.5,127.2,-253.2191941687758,17.1198511586001,295.8352022699271,-206.94529428411573,-33.295754565806526,247.52869180884508,51.515222336046236,-185.1694016335293,261.27359210871714,-185.1694016335293,-51.515222336046236,261.27359210871714,46.27389988466007,-50.415605724406625,-48.30651046108201,83.76470655366131,ok,true,1.2792882999638095,0.17842739492272588,4.999676374491422,0.6737611582094402,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T270,35,2026-05-23T07:05:42.114194+00:00,490.36435019999044,489.39346799999475,490.36435019999044,32,12.54195416332162,83.68822199663879,84.2,129.1,-267.80544141052826,7.162098545448193,298.18151307828316,-222.2243490338303,-55.16804723045809,242.58186978593508,74.00885764031844,-199.66304959633794,256.76933988355654,-199.66304959633794,-74.00885764031844,256.76933988355654,45.58109237669797,-62.33014577590629,-55.59964329234808,95.15252697083325,ok,true,1.2796633000252768,0.23241256246301725,3.7720477121994387,0.8480609351192541,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T070,36,2026-05-23T07:05:45.265473+00:00,493.5155499000102,492.51904649997596,493.5155499000102,33,8.71871197582162,77.5915903856039,82.3,126.0,-236.2813104735124,9.77162757910753,292.99222498128216,-200.86549510454827,-68.85215843072088,236.58975102621733,86.36049799933726,-178.17035839374074,248.7156306104711,-178.17035839374074,-86.36049799933726,248.7156306104711,35.41581536896413,-78.62378600982841,-56.402473955064835,103.03988923237259,ok,true,1.272480599989649,0.2654523049255778,5.054244160413286,1.0094587740690573,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T288,37,2026-05-23T07:05:48.255555+00:00,496.50570009998046,495.5059125999687,496.50570009998046,33,9.77339947582162,73.56781352232083,82.3,123.8,-216.3675533714368,14.40584888969526,287.74656451239827,-186.6783931555716,-67.69952949637971,231.26711609114955,84.30186735948075,-164.51534067100403,242.37249347626587,-164.51534067100403,-84.30186735948075,242.37249347626587,29.6891602158652,-82.10537838607497,-56.47944842124872,103.98397707441447,ok,true,1.2605656000087038,0.20068880322245713,4.135218531403498,0.7402272061764232,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T260,38,2026-05-23T07:05:51.257433+00:00,499.5074887999799,498.51153909997083,499.5074887999799,33,8.19136822582162,69.9098345556999,81.3,121.8,-198.00179218262133,14.68248120710252,281.74596775756333,-173.65222649348038,-72.5701906431001,222.9157471390512,88.2271059543451,-151.94735994805646,232.89683604209142,-151.94735994805646,-88.2271059543451,232.89683604209142,24.349565689140945,-87.25267185020263,-58.83022061851213,108.01354059687027,ok,true,1.2749545000260696,0.16133308013108996,4.352540541459809,0.6159331875881362,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T116,39,2026-05-23T07:05:54.386114+00:00,502.63629220001167,501.6628040000214,502.63629220001167,32,2.39058697582162,72.47041983233457,78.4,121.8,-209.7191993214177,3.769028630434771,286.0684733626148,-174.915016038442,-91.1928600430148,214.39646819552914,106.62987064092599,-152.92609954157314,223.87703075431847,-152.92609954157314,-106.62987064092599,223.87703075431847,34.804183282975714,-94.96188867344958,-71.67200516708564,123.95954097645873,ok,true,1.281663599947933,0.18503092264123006,4.541872983902595,0.782646053505714,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T232,40,2026-05-23T07:05:57.398592+00:00,505.64869840000756,504.6490860999911,505.64869840000756,33,-1.8281630241783802,75.76260090229341,76.4,124.1,-226.2555170117987,-2.3537982828540733,290.7855066237767,-190.24279763632433,-105.46493912113846,213.71051352866274,121.66610730503699,-167.52114149618086,223.87805724112707,-167.52114149618086,-121.66610730503699,223.87805724112707,36.012719375474376,-103.11114083828438,-77.07499309511397,133.6763923899843,ok,true,1.2791490000090562,0.213902525154136,7.4160341980029685,0.860771186367752,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T160,41,2026-05-23T07:07:30.541511+00:00,598.7916242000065,597.8202329999767,598.7916242000065,32,1.4677354133216198,81.49343461666622,76.8,128.1,-255.63773798936506,1.136668527778955,296.69967592492867,-218.81745902480873,-104.52524958296729,222.9062859914012,122.51204233139003,-195.30698941925016,235.24412825130486,-195.30698941925016,-122.51204233139003,235.24412825130486,36.82027896455634,-105.66191811074624,-73.79338993352746,134.03595890562886,ok,true,1.2820215999963693,0.33190557785793084,7.0921265865227685,1.487448833549693,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T108,42,2026-05-23T07:07:33.665538+00:00,601.9157038999838,600.9169996000128,601.9157038999838,33,1.8192979133216196,86.61460516993554,77.7,131.3,-282.2933563834996,0.5624234586477895,299.4764739536169,-240.79968177619278,-99.0612601209871,229.05303167866694,118.40295620123696,-216.99358909380015,243.22301202078086,-216.99358909380015,-118.40295620123696,243.22301202078086,41.493674607306815,-99.62368357963489,-70.42344227494996,128.86452026933358,ok,true,1.2765093999914825,0.27649762570788666,4.1921691825506455,0.945739091169247,1.0,true,False
test-260523-2,rigid2_20260523_065731Z_v300_300t,rigid2_20260523_065731Z_v300_300t,T044,43,2026-05-23T07:07:36.702658+00:00,604.9528898000135,603.9801925999927,604.9528898000135,32,3.13765728832162,91.00417992988068,77.7,132.9,-305.2497230319601,-0.28777542750613055,299.95392578426276,-253.13331061862664,-98.96359530393158,228.56356133814197,118.94333436607562,-229.31717993596047,243.67536171697634,-229.31717993596047,-118.94333436607562,243.67536171697634,52.11641241333348,-98.67581987642545,-71.3903644461208,132.47498634410712,ok,true,1.2843928000074811,0.25427197830469905,5.3897661745331575,0.9635165974117181,1.0,true,False
